Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},56537,55643,3,9.207707697019147,1.7592660005902871,211.66081000410486,163.5081097334489,188.8070916583787,185.8215505093508,3,3,4,8,23,47,76,99,150,190,210
GET,/feed/{user_id}?with_fof=true,28333,27873,3,11.04464874626969,1.769151000189595,243.5084309981903,175.5880422122613,94.6189456100756,93.08276112623574,3,3,4,8,27,58,100,140,180,240,240
POST,/likes,2853,0,3,8.914883735045882,1.8819900142261758,207.48367099440657,31.4167542937259,9.527683331293744,0.0,3,3,4,6,22,44,70,93,160,210,210
POST,/posts,4260,4184,3,9.372810999485184,1.8733870092546567,172.49701099353842,32.45234741784038,14.226404132951753,13.972599739969516,3,3,4,8,24,48,76,96,140,170,170
GET,/timeline/{user_id},35466,34900,3,9.163416108555197,1.7454549961257726,208.2519620016683,116.35597473636723,118.43982370405325,116.54964888263291,3,3,4,7,23,47,78,98,150,190,210
GET,/users/{user_id},14296,14060,3,9.927206410610365,2.010702999541536,189.53664100263268,32.745733072188024,47.74194213255358,46.953812701714,3,4,5,8,25,49,80,100,150,180,190
,Aggregated,141745,136660,3,9.635441106920542,1.7454549961257726,243.5084309981903,134.33903841405342,473.36189056930664,456.38037295990296,3,3,4,8,24,49,82,110,170,210,240
