Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},57592,0,4,6.096764344943594,2.0848310000474157,956.6683880000255,8098.337564245034,192.27645409532707,0.0,4,5,5,6,7,12,22,54,320,780,960
GET,/feed/{user_id}?with_fof=true,28876,0,4,8.448497684997914,2.1979669998017926,895.682777999923,11664.884956365147,96.40531477386901,0.0,4,5,5,6,8,13,34,160,430,830,900
POST,/likes,2899,0,5,5.677654282165792,2.5445579999541224,62.63723100005336,174.4080717488789,9.678591478371183,0.0,5,6,6,7,8,10,13,20,41,63,63
POST,/posts,4286,0,4,5.091529398509935,2.4526050000304167,40.24592999996912,227.83271115258984,14.30922493145874,0.0,4,5,6,6,8,9,11,13,29,40,40
GET,/timeline/{user_id},35827,0,4,5.838643681385464,2.050053999937518,839.1874489999509,6631.0240879783405,119.6118995845479,0.0,4,5,5,6,7,12,22,56,180,700,840
GET,/users/{user_id},14414,0,4,5.147296176840513,1.804024000193749,810.8364610000081,264.7168031080894,48.12253106907286,0.0,4,5,5,6,8,11,17,22,140,710,810
,Aggregated,143894,0,4,6.370937636996668,1.804024000193749,956.6683880000255,7269.949428051204,480.40401593264676,0.0,4,5,5,6,8,11,21,55,320,770,960
