Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},58330,57357,3,3.3996698353702017,1.7907949804794043,87.40862700506113,166.99807989027946,194.87091288793104,191.62028031052733,3,3,3,3,4,5,13,22,48,72,87
GET,/feed/{user_id}?with_fof=true,29190,28716,3,3.527898316007545,1.793879986507818,199.67274300870486,167.20602946214456,97.51897732211052,95.93542147248118,3,3,3,3,4,5,13,21,94,190,200
POST,/likes,2953,0,3,3.370523738563726,1.8954919942189008,37.17760101426393,31.89163562478835,9.865486126488262,0.0,3,3,4,4,4,5,6,8,31,37,37
POST,/posts,4322,4250,3,3.4605639244808803,1.9345710170455277,35.45399699942209,32.266543267006014,14.439089413708862,14.198549284651241,3,3,4,4,4,6,7,9,29,35,35
GET,/timeline/{user_id},36533,35926,3,3.3867423497269082,1.7931289912667125,92.2881820006296,120.49577094681521,122.05072965086207,120.02284272950129,3,3,3,3,4,5,13,20,48,74,92
GET,/users/{user_id},14620,14362,3,3.9103157234608443,1.7274520068895072,92.70780900260434,33.042544459644326,48.84300953920027,47.981074076743795,3,4,4,4,5,6,14,22,47,65,93
,Aggregated,145948,140611,3,3.4744462504629032,1.7274520068895072,199.67274300870486,135.25726971250035,487.588204940301,469.7581678739048,3,3,3,4,4,5,13,21,51,170,200
