Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},198530,195347,57,82.99561296641404,1.8648540135473013,633.404355001403,166.2453180879464,662.0049296049158,651.3911095730191,57,83,110,130,200,250,300,330,430,520,630
GET,/feed/{user_id}?with_fof=true,99280,97652,57,83.10823380337985,1.8480090075172484,609.5427309919614,168.754925463336,331.0524828044932,325.62386231692557,57,83,110,130,200,250,300,340,420,520,610
POST,/likes,10063,0,40,46.69573074023462,2.136171009624377,362.91695601539686,31.447182748683296,33.55541029876728,0.0,40,51,59,64,84,110,140,170,240,270,360
POST,/posts,14636,14389,40,46.81826692198891,2.164494013413787,344.96818800107576,32.306709483465426,48.804231852604374,47.98060208575597,40,50,58,64,84,110,150,170,260,330,340
GET,/timeline/{user_id},124312,122368,57,83.14068541516306,1.8408890173304826,620.4961329931393,114.25875217195444,414.52252460104916,408.0401915372706,57,83,110,130,200,250,300,340,420,510,620
GET,/users/{user_id},49605,48763,59,85.36742445132602,2.184873999794945,590.2658700069878,32.894990424352386,165.40953273083085,162.6018555499144,59,85,110,130,200,250,310,340,420,510,590
,Aggregated,496426,478519,56,81.48902709077962,1.8408890173304826,633.404355001403,133.72276230495584,1655.3491118926606,1595.6376210628855,56,80,100,130,190,250,300,330,420,510,630
