Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},14695,14457,3,2.88669726891838,1.878587994724512,35.35935701802373,166.70438924804355,49.106551090175074,48.311222123896634,3,3,3,3,3,4,4,4,24,34,35
GET,/feed/{user_id}?with_fof=true,7434,7304,3,3.351629641304371,1.882123004179448,184.97301600291394,176.33091202582727,24.842334181991255,24.40791079704925,3,3,3,3,3,4,4,4,170,180,180
POST,/likes,723,0,3,3.165165432339166,2.0260180172044784,29.1957919835113,32.85477178423236,2.416062363946688,0.0,3,3,3,3,4,4,4,5,29,29,29
POST,/posts,1117,1104,3,3.1742356275322936,1.9737300171982497,20.954901992809027,31.291853178155776,3.732699392155533,3.6892570536613327,3,3,3,3,4,4,4,8,16,21,21
GET,/timeline/{user_id},9088,8941,3,2.9235075071547203,1.8507759959902614,72.0181149954442,119.00396126760563,30.369536325791838,29.878303728972803,3,3,3,3,3,4,4,4,57,72,72
GET,/users/{user_id},3595,3541,3,3.356957172418612,1.959770015673712,39.7515700024087,32.44923504867872,12.013477452819284,11.833024662151068,3,3,4,4,4,4,4,5,22,40,40
,Aggregated,36652,35347,3,3.050506498516154,1.8507759959902614,184.97301600291394,136.89389392120484,122.48066080687968,118.11971836573109,3,3,3,3,3,4,4,4,57,180,180
