Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},106414,64,24,44.14623788372594,1.9710240012500435,3199.7956720006187,8839.80302403819,593.6853533374897,0.3570569907493313,24,36,47,56,87,120,180,320,1700,2900,3200
GET,/feed/{user_id}?with_fof=true,53101,36,24,58.006423996394844,2.079536992823705,6034.512129001087,11009.34901414286,296.2513010278163,0.20084455729649886,24,36,48,58,91,130,220,560,3700,5000,6000
POST,/likes,5324,0,20,30.517347801243538,2.48889098293148,3017.4003319989424,180.34785875281744,29.702678417959998,0.0,20,27,34,37,51,66,100,150,1100,3000,3000
POST,/posts,7781,0,20,32.12197964590643,2.404074009973556,2927.0642409974243,227.89512916077624,43.41031945344604,0.0,20,27,33,38,51,67,110,170,1600,2900,2900
GET,/timeline/{user_id},66317,50,24,69.90134318502538,2.0470080198720098,6883.799108007224,7302.782453971078,369.9835696175532,0.27895077402291507,24,36,49,58,92,130,220,620,5600,6600,6900
GET,/users/{user_id},26394,17,24,43.2878419851485,1.6859470051713288,3047.584904008545,263.26111995150416,147.2525345912164,0.09484326316779113,24,36,47,56,87,120,180,300,1400,3000,3000
,Aggregated,265331,167,24,52.64586135606913,1.6859470051713288,6883.799108007224,7610.368946711843,1480.2857564454816,0.9316955852365364,24,35,47,56,87,130,200,420,4000,6100,6900
