Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},3492,0,3,3.2998870054160148,1.9773530075326562,44.631461991230026,3553.778636884307,19.483014329716084,0.0,3,3,3,4,4,4,6,11,22,45,45
GET,/feed/{user_id}?with_fof=true,1755,0,3,8.685007826405235,2.0634520042221993,269.325683999341,4483.328774928775,9.791721119316074,0.0,3,3,3,4,4,12,130,160,240,270,270
POST,/likes,199,0,4,4.220715507481191,3.0757700151298195,9.114952001255006,180.90954773869348,1.1102863263498,0.0,4,4,4,5,5,5,6,9,9,9,9
POST,/posts,244,0,5,5.480289843542211,4.133854992687702,11.386997008230537,228.43852459016392,1.3613560986399555,0.0,5,6,6,6,6,7,8,11,11,11,11
GET,/timeline/{user_id},2199,0,3,3.8990521612887368,2.2170619922690094,61.124911007937044,3054.969986357435,12.268942872578943,0.0,3,4,4,4,4,5,11,20,57,61,61
GET,/users/{user_id},842,0,3,2.7771023032767035,1.769742026226595,26.39534999616444,263.5142517814727,4.69779440596247,0.0,3,3,3,3,3,4,4,5,26,26,26
,Aggregated,8731,0,3,4.564751243626146,1.769742026226595,269.325683999341,3127.881685946627,48.713115152563326,0.0,3,3,4,4,4,5,11,30,190,270,270
