Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},104223,58,84,97.41658576849878,1.9572229939512908,2162.3351059970446,6242.397004499966,581.4815300275643,0.3235939163293968,84,97,110,120,140,170,230,450,1500,1900,2200
GET,/feed/{user_id}?with_fof=true,52152,35,84,141.54558325892935,2.0615090033970773,7156.278713984648,9293.155315232398,290.9667228346673,0.19527219088842912,84,99,110,120,150,180,410,1900,5700,6700,7200
POST,/likes,5173,0,77,82.7010198268965,2.9969909810461104,1647.3534599936102,180.42509182292673,28.861229813309826,0.0,77,86,93,99,120,130,160,210,1200,1600,1600
POST,/posts,7782,0,79,85.63090721935885,4.302949004340917,1606.1918640043586,228.24479568234386,43.41737684267873,0.0,79,88,96,100,120,140,170,250,1300,1600,1600
GET,/timeline/{user_id},64849,36,84,98.30875524844333,2.084764011669904,1976.470474008238,4949.716341038412,361.80589448353544,0.20085139634238425,84,98,110,120,140,170,230,440,1500,1800,2000
GET,/users/{user_id},25784,12,83,96.12237263518942,1.6374939878005534,1965.28794101323,267.69601303133726,143.85423342477876,0.06695046544746142,83,96,110,120,140,170,230,450,1500,1900,2000
,Aggregated,259963,141,84,105.71800562906027,1.6374939878005534,7156.278713984648,5638.702230702062,1450.3869874265342,0.7866679690076717,84,97,110,120,140,170,240,540,4600,6000,7200
