Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},8658,0,3,3.1185207357092026,1.8408180039841682,112.17627799487673,2032.8675213675215,48.30556908905983,0.0,3,3,3,3,4,4,5,10,44,110,110
GET,/feed/{user_id}?with_fof=true,4375,0,3,6.358527722395957,1.9349200010765344,212.7583769906778,3517.8420571428574,24.409432289747834,0.0,3,3,3,3,4,4,110,130,180,210,210
POST,/likes,418,0,4,4.395527133921999,2.946550986962393,100.21150199463591,180.1315789473684,2.3321469021976218,0.0,4,4,4,4,5,5,5,7,100,100,100
POST,/posts,609,0,5,4.684492738455631,3.4188340068794787,61.257950990693644,227.66338259441707,3.3977929747328983,0.0,5,5,5,5,5,6,6,6,61,61,61
GET,/timeline/{user_id},5539,0,3,6.273324103040412,1.8680480134207755,240.23036999278702,1704.869109947644,30.90373610352303,0.0,3,3,3,3,4,4,100,130,180,240,240
GET,/users/{user_id},2238,0,2,2.6265558994838543,1.6647150041535497,41.40561100211926,264.7341376228776,12.48647073473272,0.0,2,3,3,3,3,4,4,6,35,41,41
,Aggregated,21837,0,3,4.585569082050519,1.6647150041535497,240.23036999278702,1980.1627054998398,121.83514809399394,0.0,3,3,3,3,4,5,11,96,160,230,240
