Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},8702,0,3,2.9308002923053778,1.9098820048384368,70.18392198369838,668.0622845322914,48.55355830990234,0.0,3,3,3,3,3,4,5,6,33,70,70
GET,/feed/{user_id}?with_fof=true,4412,0,3,5.701090556525649,2.0175540121272206,203.848934994312,6746.484814143246,24.61713390752576,0.0,3,3,3,3,4,4,76,100,160,200,200
POST,/likes,462,0,4,3.6038763720206552,2.526134980143979,6.000354012940079,180.8181818181818,2.5777687817944015,0.0,4,4,4,4,4,5,5,5,6,6,6
POST,/posts,674,0,3,3.3447468576977686,2.4045440077316016,7.178192987339571,228.37833827893175,3.7606410366437806,0.0,3,3,4,4,4,4,5,5,7,7,7
GET,/timeline/{user_id},5457,0,3,2.8871956134602152,1.9131980079691857,54.21536200447008,567.1475169507055,30.447801390155952,0.0,3,3,3,3,3,4,5,5,16,54,54
GET,/users/{user_id},2219,0,3,2.7851069803232575,1.673229009611532,52.13160900166258,266.73050923839565,12.38110157316402,0.0,3,3,3,3,4,4,5,6,25,52,52
,Aggregated,21926,0,3,3.4895541729902444,1.673229009611532,203.848934994312,1801.6616345890723,122.33800499918625,0.0,3,3,3,3,4,4,5,10,120,170,200
