Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},25670,818,1200.0,1162.2189119467596,2.818473003571853,4171.535614994355,6763.240786910791,142.75131480253722,4.548912174073839,1200,1600,1800,1900,2300,2500,2800,3000,3500,3800,4200
GET,/feed/{user_id}?with_fof=true,12645,433,3400.0,3298.410296940307,17.054941999958828,8337.523977999808,9653.094582839067,70.31906410900207,2.407920502902167,3400,4100,4500,4800,5300,5700,6100,6400,7100,8300,8300
POST,/likes,1281,0,1000.0,999.1391544000996,2.5068660033866763,3405.8170029893517,180.39188134270103,7.1236631968075645,0.0,1000,1400,1600,1800,2100,2200,2500,2800,3400,3400,3400
POST,/posts,1925,0,1000.0,994.7690703871799,2.3879589862190187,3402.8788449941203,227.9522077922078,10.704958355858363,0.0,1000,1400,1600,1700,2000,2200,2500,2600,3000,3400,3400
GET,/timeline/{user_id},16088,530,1200.0,1140.187447573771,2.515019994461909,3728.1615230022,5604.092366981601,89.46564676833731,2.9473391836908736,1200,1500,1800,1900,2200,2500,2700,2900,3400,3700,3700
GET,/users/{user_id},6270,198,1200.0,1125.5840872770332,2.3474780027754605,3793.0533479957376,260.8837320574163,34.867578644795806,1.1010814308882886,1200,1500,1800,1900,2200,2500,2700,2900,3600,3800,3800
,Aggregated,63879,1979,1400.0,1567.6221179974577,2.3474780027754605,8337.523977999808,6076.175910706179,355.23222587733835,11.005253291555167,1400,1800,2100,2400,3400,4500,5300,5700,6600,7600,8300
