Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},57462,0,4,5.643746341861083,2.0187559998703364,361.38705799999116,2496.7987713619436,191.8742864424813,0.0,4,5,5,6,8,14,22,45,110,320,360
GET,/feed/{user_id}?with_fof=true,29008,0,4,8.651696013306717,2.126369000052364,717.4929929999507,11577.435155819085,96.86208800813576,0.0,4,5,6,6,8,15,35,160,490,700,720
POST,/likes,2934,0,5,6.0859411346272045,2.8088159997423645,81.59405699962008,180.2634628493524,9.797068609206782,0.0,5,6,7,7,9,11,13,16,54,82,82
POST,/posts,4246,0,7,8.755333584078638,4.260614000031637,234.83279000038237,227.99764484220444,14.178034531251532,0.0,7,8,9,10,12,15,23,39,160,230,230
GET,/timeline/{user_id},35650,0,4,6.236195158541475,2.1834450001279038,368.52233199988405,2052.6780084151474,119.0407279884873,0.0,4,5,6,6,9,14,24,59,130,350,370
GET,/users/{user_id},14470,0,3,4.534302840774955,1.7955999999230698,314.44936700017934,264.76841741534207,48.3175128749905,0.0,3,4,5,5,7,11,17,22,53,150,310
,Aggregated,143770,0,4,6.3868148253810375,1.7955999999230698,717.4929929999507,3879.915357863254,480.06971845455314,0.0,4,5,6,6,8,14,23,53,200,630,720
