Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},25916,118,12,653.8750706254883,1.8433920049574226,154816.22932999744,5835.302978854762,144.23384976795552,0.6567214953163586,12,130,180,210,260,300,370,2300,115000,153000,155000
GET,/feed/{user_id}?with_fof=true,12937,53,12,751.5292528496586,1.8819700053427368,154830.36042598542,7328.757285305713,72.00005071955704,0.2949681292522628,12,130,190,220,270,340,1000,9400,115000,155000,155000
POST,/likes,1328,5,13,576.2662543812078,2.9557490197476,107322.06990398117,179.7507530120482,7.390899540509527,0.02782718200493045,13,120,180,210,260,310,390,720,93000,107000,107000
POST,/posts,1910,2,32,383.44641025912586,3.8899100036360323,81469.34421101469,228.04188481675394,10.629983525883432,0.01113087280197218,32,150,200,220,270,320,370,470,61000,81000,81000
GET,/timeline/{user_id},16008,77,12,628.9198723316908,1.9758609996642917,153810.08100899635,4415.097451274363,89.09150590698533,0.42853860287592893,12,120,180,200,260,300,380,3000,113000,142000,154000
GET,/users/{user_id},6401,28,9,696.7032775422637,1.599276001797989,152843.39276698302,262.6399000156226,35.62435840271196,0.1558322192276105,9,130,180,210,260,300,380,4800,114000,153000,153000
,Aggregated,64500,283,12,661.9127364293572,1.599276001797989,154830.36042598542,4946.855069767442,358.9706478636028,1.5750185014790634,12,130,180,210,260,310,410,6500,114000,153000,155000
