Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},26737,6,59,189.98932274260446,3.3220479999727104,2261.3964930000066,3090.9287878221194,90.13503406814208,0.02022703386351694,59,120,200,280,710,940,1100,1200,1400,2000,2300
GET,/feed/{user_id}?with_fof=true,13206,5,290.0,586.5004205767075,3.3120279999820923,4178.362197000013,4700.620778434045,44.51970153360079,0.016855861552930784,290,500,670,810,1800,2500,2900,3100,3600,4200,4200
POST,/likes,1279,0,6,6.960798329945245,2.5113290000717825,259.3178269999612,169.3182173573104,4.311729385239695,0.0,6,7,8,8,11,13,19,25,120,260,260
POST,/posts,1981,0,4,4.203081445229482,2.4014720000309353,52.63026099999024,224.74103987884908,6.678292347271177,0.0,4,4,4,5,5,6,11,13,52,53,53
GET,/timeline/{user_id},16603,4,55,184.97965526645763,3.656351000017821,2070.947131999958,2605.46437390833,55.97157387266196,0.013484689242344626,55,120,180,270,690,930,1100,1200,1400,2000,2100
GET,/users/{user_id},6724,3,10,27.163571802647926,2.378577999991194,932.639623,263.44170136823317,22.667762616381317,0.01011351693175847,10,21,31,41,82,110,140,170,290,930,930
,Aggregated,66530,18,62,241.93842349168517,2.378577999991194,4178.362197000013,2862.020712460544,224.284093823297,0.060681101590550825,62,150,240,350,760,1000,1800,2500,3200,3600,4200
