Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},32055,13,4,112.19797486614847,1.8183650099672377,30123.61218300066,1889.9133988457338,178.3995603323172,0.07235046901638195,4,8,26,88,190,230,370,570,30000,30000,30000
GET,/feed/{user_id}?with_fof=true,15909,1,4,216.21238181996233,1.916963024996221,33158.60105401953,11734.358979194167,88.5402778139708,0.005565420693567843,4,10,38,140,200,320,3000,5500,30000,32000,33000
POST,/likes,1625,0,8,81.51033066626853,3.0489080236293375,5220.3933829732705,180.82523076923076,9.043808627047744,0.0,8,14,32,110,190,240,410,780,4900,5200,5200
POST,/posts,2400,0,11,128.60315312899425,4.087424982571974,29991.79554899456,228.645,13.357009664562822,0.0,11,20,42,140,210,270,500,1300,26000,30000,30000
GET,/timeline/{user_id},20036,5,4,105.9375823285864,1.90428298083134,30049.659016018268,1507.897135156718,111.5087690163253,0.027827103467839214,4,9,26,90,190,230,370,690,29000,30000,30000
GET,/users/{user_id},7807,1,3,112.35136113634196,1.5611400012858212,30015.33433899749,261.61982835916484,43.449239354684146,0.005565420693567843,3,7,26,92,190,230,360,600,28000,30000,30000
,Aggregated,79832,20,4,131.23839058870468,1.5611400012858212,33158.60105401953,3511.8796096803285,444.29866480890803,0.11130841387135686,4,10,28,100,190,240,450,2000,30000,31000,33000
