Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},14717,14510,3,3.4723653876222955,1.7935950017999858,736.6495129972463,144.79078616565877,49.16964729424623,48.47805818030257,3,3,3,3,3,4,12,18,74,690,740
GET,/feed/{user_id}?with_fof=true,7412,7297,3,3.4193038804416793,1.8221409991383553,694.0810280066216,161.1542093901781,24.76356769348054,24.379351519067388,3,3,3,3,3,4,10,16,170,690,690
POST,/likes,727,0,3,3.3473802763348037,1.974038008484058,57.091943002888,30.2585969738652,2.4289144243335605,0.0,3,3,3,3,3,4,14,20,57,57,57
POST,/posts,1094,1071,3,2.9759873665516583,1.9343379972269759,36.51810200244654,33.09963436928702,3.65506517224335,3.57822193736072,3,3,3,3,3,4,8,11,23,37,37
GET,/timeline/{user_id},9063,8919,2,3.1078406359066815,1.797332995920442,563.3488260064041,117.00474456581706,30.279575553968446,29.798470083398936,2,3,3,3,3,4,11,18,51,560,560
GET,/users/{user_id},3662,3614,3,3.7461598422984856,1.8955300038214773,572.8692559932824,32.02430365920262,12.234779397399587,12.07441090720975,3,3,3,3,4,5,11,16,61,570,570
,Aggregated,36675,35411,3,3.381615662906429,1.7935950017999858,736.6495129972463,124.36965235173824,122.53154953567172,118.30851262733935,3,3,3,3,3,4,11,18,70,690,740
