Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},112527,110869,380.0,494.5396620257469,0.6024610047461465,4766.599066002527,153.30034569481103,375.7787361937023,370.2419215215866,380,680,800,860,1000,1400,2100,2600,3300,4300,4800
GET,/feed/{user_id}?with_fof=true,56588,55742,390.0,494.4942720449222,0.7367219950538129,4960.33604600234,153.47419947692092,188.9730209081307,186.1478428546869,390,680,790,860,1000,1400,2200,2600,3400,4400,5000
POST,/likes,5654,424,380.0,492.5334955496142,2.500400005374104,3449.0171179932076,30.11496285815352,18.88127271178644,1.4159284806857888,390,680,800,870,1000,1400,2100,2600,3200,3400,3400
POST,/posts,8443,8319,380.0,493.0564641503345,2.4404470023000613,4261.468274999061,30.960440601681867,28.19500981705216,27.780917525530842,380,680,800,860,1000,1400,2100,2600,3400,4300,4300
GET,/timeline/{user_id},70548,69499,390.0,497.7404883056555,0.4886800015810877,4854.6950580057455,109.15202415376764,235.59179824391754,232.08871103580574,390,680,800,860,1100,1500,2200,2600,3400,4000,4900
GET,/users/{user_id},28128,27731,420.0,517.8927302974549,0.5468180024763569,4869.9244090094,31.288075938566553,93.93216109606101,92.60639787240002,420,690,810,870,1100,1500,2100,2600,4200,4800,4900
,Aggregated,281888,272584,390.0,497.5772264612359,0.4886800015810877,4960.33604600234,123.97627071744806,941.3519989706501,910.281719290696,390,680,800,860,1000,1400,2100,2600,3400,4400,5000
