Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/feed/{user_id},66449,65385,17,67.27025817726631,1.7990560008911416,503.5092010075459,165.5696248250538,221.83447923703883,218.28240342087594,17,61,100,130,220,280,340,370,420,470,500
GET,/feed/{user_id}?with_fof=true,32938,32438,16,67.27110179229902,1.848910003900528,706.9091409939574,161.64858218471068,109.9607831135094,108.29157455328246,16,60,100,130,220,290,340,370,420,460,710
POST,/likes,3444,29,17,67.17382694691102,2.04281100013759,488.1552559963893,31.181475029036005,11.497508562843109,0.09681409649316207,17,56,98,130,220,290,340,370,430,490,490
POST,/posts,4871,4796,17,66.39824906531787,2.081970000290312,447.33482800074853,31.977622664750566,16.261429793730773,16.011048509696735,17,58,100,130,220,280,330,360,420,450,450
GET,/timeline/{user_id},41418,40744,17,67.23065813737671,1.8229509878437966,520.7210879889317,118.8269110048771,138.27056029495816,136.02046715577225,17,61,100,130,220,290,330,360,420,460,520
GET,/users/{user_id},16652,16382,22,70.44332516400485,1.823472004616633,465.1631559972884,32.64568820562095,55.591321889797754,54.68994926727521,22,66,110,130,220,290,340,370,430,460,470
,Aggregated,165772,159774,17,67.55164392673771,1.7990560008911416,706.9091409939574,133.0421180899066,553.4160828918781,533.3922570033958,17,61,100,130,220,280,340,370,420,460,710
